,id,popularity,artist_ids
1329,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD  ,1,"['5Pwc4xIPtQLFEnJriah9YJ', '5iNrZmtVMtYev5M9yoWpEq']"
1334,https://open.spotify.com/track/12o6dxWGk29uIAP3OWY0pM  ,0,['163tK9Wjr9P9DmM0AVK7lm']
1335,https://open.spotify.com/track/6XOYVSmNDjKUNMXooU4s4z  ,0,['5Pwc4xIPtQLFEnJriah9YJ']
1338,https://open.spotify.com/track/19HA9J80qZfIkAnp2g8N2S  ,0,['1URnnhqYAYcrqrcwql10ft']
1340,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA  ,18,"['1RyvyyTE3xzB2ZywiAwp0i', '5pKCCKE2ajJHZ9KAiaK11H']"
1348,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK  ,15,['6ltzsmQQbmdoHHbLZ4ZN25']
1354,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E  ,0,['49tQo2QULno7gxHutgccqF']
1357,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv  ,0,['6s22t5Y3prQHyaHWUN1R1C']
1358,https://open.spotify.com/track/7qs2GAglLWfxEfmO8u2u0A  ,0,['00TKPo9MxwZ0j4ooveIxWZ']
1361,https://open.spotify.com/track/6p5GuyEqQH5pv02ouEyogQ  ,0,['78YqeIji3mgAS2K1Maca6x']
1362,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN  ,0,['2wUjUUtkb5lvLKcGKsKqsR']
1363,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh  ,0,['1HY2Jd0NmPuamShAr6KMms']
1369,https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy  ,0,"['0qTZZWLzuD59Un5r1speHm', '1vyhD5VmyZ7KMfW5gqLgo5', '1i8SpTcr7yvPOmcqrbnVXY', '4SsVbpTthjScTS7U2hmr1X']"
1371,https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2  ,6,"['5SyGEPymt1G2uto47tVWvZ', '0c173mlxpT3dSFRgMO8XPh']"
1377,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02  ,1,['5pKCCKE2ajJHZ9KAiaK11H']
1384,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h  ,0,['7pFeBzX627ff0VnN6bxPR4']
1391,https://open.spotify.com/track/7wwifjNAb172PtDpKK3CoR  ,0,['73sIBHcqh3Z3NyqHKZ7FOL']
1393,https://open.spotify.com/track/6gHWMJzCYkbDcsqKHoycJw  ,0,['1URnnhqYAYcrqrcwql10ft']
1590,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX  ,5,"['5JZ7CnR6gTvEMKX4g70Amv', '49tQo2QULno7gxHutgccqF']"
1612,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G  ,14,['3Fl1V19tmjt57oBdxXKAjJ']
1642,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI  ,9,"['5JZ7CnR6gTvEMKX4g70Amv', '3WGpXCj9YhhfX11TToZcXP']"
1664,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL  ,6,['6WY7D3jk8zTrHtmkqqo5GI']
1686,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8  ,1,"['69GGBxA162lTqCwzJG5jLp', '5Rl15oVamLq7FbSb0NNBNy']"
1696,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d  ,0,['5qa31A9HySw3T7MKWI9bGg']
1707,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG  ,7,['1i8SpTcr7yvPOmcqrbnVXY']
1725,https://open.spotify.com/track/67fNrBUMc7iWMofdCaoJV9  ,0,['3Fl1V19tmjt57oBdxXKAjJ']
1751,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea  ,21,"['3Fl1V19tmjt57oBdxXKAjJ', '4kYSro6naA4h99UJvo89HB', '0A0FS04o6zMoto8OKPsDwY']"
1762,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV  ,0,['5zctI4wO9XSKS8XwcnqEHk']
1789,https://open.spotify.com/track/3Y7a0typ6ik1KscmebXd6D  ,0,"['5WUlDfRSoLAfcVSX1WnrxN', '5fMUXHkw8R8eOP2RNVYEZX', '2feDdbD5araYcm6JhFHHw7', '6IZ4ctovY9dl7bgHClAvKJ']"
1841,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD  ,1,"['7dGJo4pcD2V6oG8kP0tJRR', '6eUKZXaKkcviH0Ku9w2n3V']"
1850,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO  ,0,"['5p7f24Rk5HkUZsaS3BLG5F', '1okJ4NC308qbtY9LyHn6DO']"
1857,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb  ,0,['0ZED1XzwlLHW4ZaG4lOT6m']
1860,https://open.spotify.com/track/1USJRpWDFhxwhCajPXBeel  ,0,['69GGBxA162lTqCwzJG5jLp']
1878,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC  ,0,"['5pUo3fmmHT8bhCyHE52hA6', '5CCwRZC6euC8Odo6y9X8jr']"
1888,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL  ,1,"['6MDME20pz9RveH9rEXvrOM', '0ZED1XzwlLHW4ZaG4lOT6m']"
1889,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc  ,1,['4VMYDCV2IEDYJArk749S6m']
1899,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF  ,2,['4q3ewBCX7sLwd24euuV69X']
1903,https://open.spotify.com/track/5goGDc74vVREyN8al8CkPh  ,0,['3TVXtAsR1Inumwj472S9r4']
1904,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k  ,1,"['04gDigrS5kc9YWfZHwBETP', '7tYKF4w9nC0nq9CsPZTHyP']"
1941,https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY  ,0,"['6s22t5Y3prQHyaHWUN1R1C', '4LAz9VRX8Nat9kvIzgkg2v']"
1946,https://open.spotify.com/track/6RSNKGdv3nDTHqgw4bdzyF  ,3,['1E2AEtxaFaJtH0lO7kgNKw']
1951,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO  ,0,['3WGpXCj9YhhfX11TToZcXP']
1971,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a  ,0,['5JZ7CnR6gTvEMKX4g70Amv']
1983,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK  ,2,"['4V8Sr092TqfHkfAA5fXXqG', '6S2OmqARrzebs0tKUEyXyp']"
2017,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja  ,0,"['13y7CgLHjMVRMDqxdx0Xdo', '6oMuImdp5ZcFhWP0ESe6mG']"
2136,https://open.spotify.com/track/6SKYMNROdeh9V601G6pPn5  ,0,"['0iEtIxbK0KxaSlF7G42ZOp', '0Y5tJX1MQlPlqiwlOH1tJY']"
2255,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9  ,0,"['7n2wHs1TKAczGzO7Dd2rGr', '6LuN9FCkKOj5PcnpouEgny']"
2271,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl  ,0,"['69GGBxA162lTqCwzJG5jLp', '76yeOnINtQSXyoEHbkYmtY']"
2285,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA  ,6,"['1SupJlEpv7RS2tPNRaHViT', '1vyhD5VmyZ7KMfW5gqLgo5']"
2387,https://open.spotify.com/track/042nVrQvpEVrsrW6yeeHB2  ,0,"['7DuTB6wdzqFJGFLSH17k8e', '6icQOAFXDZKsumw3YXyusw']"
2393,https://open.spotify.com/track/4fv0mLkB3wY4Z2GAG1mWAN  ,0,"['68abRTdO4meYReMWHvBYb0', '1vSN1fsvrzpbttOYGsliDr']"
2394,https://open.spotify.com/track/72TyiiduRmczEbDIEtKQdR  ,0,['1Xyo4u8uXC1ZmMpatF05PJ']
2395,https://open.spotify.com/track/73F87Sqh6jQWucOOvz1WFx  ,0,"['5WUlDfRSoLAfcVSX1WnrxN', '5fMUXHkw8R8eOP2RNVYEZX', '2feDdbD5araYcm6JhFHHw7', '6IZ4ctovY9dl7bgHClAvKJ']"
2398,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC  ,1,['5ZsFI1h6hIdQRw2ti0hz81']
2584,https://open.spotify.com/track/1VbClJ27jcsMNmOxHnXlKV  ,15,"['3ApUX1o6oSz321MMECyIYd', '3tQx1LPXbsYjE9VwN1Peaa']"
2594,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg  ,7,['0Yr4BBpK2dkCp2UsrJ9LZN']
2633,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23  ,0,['0C8ZW7ezQVs4URX5aX7Kqx']
2692,https://open.spotify.com/track/2kVHAQKVtczchKctctzbtK  ,0,"['6jJ0s89eD6GaHleKKya26X', '0hCNtLu0JehylgoiP8L4Gh']"
2715,https://open.spotify.com/track/0NZUqq4iLQddokgtiC44Kb  ,0,"['1RyvyyTE3xzB2ZywiAwp0i', '7bXgB6jMjp9ATFy66eO08Z']"
2771,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal  ,0,"['64M6ah0SkkRsnPGtGiRAbb', '55Aa2cqylxrFIXC767Z865']"
2776,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5  ,0,['163tK9Wjr9P9DmM0AVK7lm']
2781,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m  ,2,"['540vIaP2JwjQb9dm3aArA4', '1uNFoZAHBGtllmzznpCI3s']"
2799,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p  ,2,"['738wLrAtLtCtFOLvQBXOXp', '1uNFoZAHBGtllmzznpCI3s', '0bdfiayQAKewqEvaU6rXCv']"
2803,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB  ,0,"['3TVXtAsR1Inumwj472S9r4', '3fMbdgg4jU18AjLCKBhRSm']"
2835,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP  ,0,"['3TVXtAsR1Inumwj472S9r4', '3nFkdlSjzX9mRTtwJOzDYB']"
2838,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp  ,0,"['3TVXtAsR1Inumwj472S9r4', '3pbi8H08p95NUZ7m6ybxUV', '7c0XG5cIJTrrAgEC3ULPiq']"
2860,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV  ,0,['3TVXtAsR1Inumwj472S9r4']
2865,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT  ,0,['3TVXtAsR1Inumwj472S9r4']
2872,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy  ,0,['3TVXtAsR1Inumwj472S9r4']
2875,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j  ,0,['3TVXtAsR1Inumwj472S9r4']
2881,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH  ,0,['3TVXtAsR1Inumwj472S9r4']
2957,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr  ,0,"['7n2wHs1TKAczGzO7Dd2rGr', '0ZED1XzwlLHW4ZaG4lOT6m']"
2958,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl  ,0,['5vBSrE1xujD2FXYRarbAXc']
2981,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj  ,0,"['5K4W6rqBFWDnAN6FQUkS6x', '2HPaUgqeutzr3jx5a9WyDV']"
3002,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7  ,8,"['7jVv8c5Fj3E9VhNjxT4snq', '60rpJ9SgigSd16DOAG7GSa']"
3040,https://open.spotify.com/track/5sCwso3aURYAdieWEFI1nE  ,0,"['4xRYI6VqpkE3UwrDrAZL8L', '13y7CgLHjMVRMDqxdx0Xdo']"
3050,https://open.spotify.com/track/2SDFznsHkeFXiPFwN0npVM  ,0,"['4xRYI6VqpkE3UwrDrAZL8L', '02kJSzxNuaWGqwubyUba0Z']"
3059,https://open.spotify.com/track/3SZqA7rQvROJsCbUu2v0xa  ,5,"['0A0FS04o6zMoto8OKPsDwY', '5LHRHt1k9lMyONurDHEdrp', '5bWUlnPx9OYKsLiUJrhCA1']"
3063,https://open.spotify.com/track/1JIgaRnqtzS7DuGM3hVZU9  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
3072,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV  ,0,"['1vCWHaC5f2uS3yhpwWbIA6', '6SsTlCsuCYleNza6xGwynu', '2fVW2ix4ANKiofDZIsy1XR']"
3080,https://open.spotify.com/track/43IfdE75ficQgsI8QGBvwb  ,0,"['4xRYI6VqpkE3UwrDrAZL8L', '0huGjMyP507tBCARyzSkrv']"
3107,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl  ,0,"['69GGBxA162lTqCwzJG5jLp', '7c0XG5cIJTrrAgEC3ULPiq', '5vBrKGOjN10BMwB0cJADj4']"
3111,https://open.spotify.com/track/0ZN72tCEgbwPXEtj6TPMxK  ,0,"['4xRYI6VqpkE3UwrDrAZL8L', '137W8MRPWKqSmrBGDBFSop']"
3121,https://open.spotify.com/track/0XIsaklmegqPEdOr38DVEt  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
3124,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx  ,1,"['2jnIB6XdLvnJUeNTy5A0J2', '3JhNCzhSMTxs9WLGJJxWOY']"
3146,https://open.spotify.com/track/2CqMWqcHywYRvwzdw2Wh4P  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
3154,https://open.spotify.com/track/3Z6O6zNyxqmqevwy5Dy4cs  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
3165,https://open.spotify.com/track/45uPKvMUFmObuDYka9AnKa  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
3166,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4  ,2,['1z7b1Pr1rSlvWRzsW3HOrS']
3169,https://open.spotify.com/track/6uS8KevqrhUjVjFZfWxsTh  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
3181,https://open.spotify.com/track/6R59nB9CEaOqrRVxu7JAoR  ,0,['4xRYI6VqpkE3UwrDrAZL8L']
3185,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw  ,5,"['1SupJlEpv7RS2tPNRaHViT', '1i8SpTcr7yvPOmcqrbnVXY']"
3187,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu  ,0,['2oX42qP5ineK3hrhBECLmj']
3218,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG  ,1,"['3hteYQFiMFbJY7wS0xDymP', '1Xyo4u8uXC1ZmMpatF05PJ']"
3290,https://open.spotify.com/track/64ydkbrt0xhdJXRaam06Mc  ,0,"['53KwLdlmrlCelAZMaLVZqU', '0Y5tJX1MQlPlqiwlOH1tJY', '0iEtIxbK0KxaSlF7G42ZOp']"
3326,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx  ,3,['7bXgB6jMjp9ATFy66eO08Z']
3367,https://open.spotify.com/track/4DyBx5MYoq8RsU33cEAIxT  ,0,"['37hAfseJWi0G3Scife12Il', '4kYSro6naA4h99UJvo89HB']"
3458,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0  ,6,"['5JZ7CnR6gTvEMKX4g70Amv', '1zNqDE7qDGCsyzJwohVaoX']"
3489,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm  ,4,['3yzRiNMZdTsSUgplcyYZ4i']
3511,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza  ,0,"['47MpMsUfWtgyIIBEFOr4FE', '4VMYDCV2IEDYJArk749S6m', '4q3ewBCX7sLwd24euuV69X']"
3690,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya  ,5,"['5fMUXHkw8R8eOP2RNVYEZX', '7gOdHgIoIKoe4i9Tta6qdD']"
3706,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ  ,3,['5JZ7CnR6gTvEMKX4g70Amv']
4167,https://open.spotify.com/track/2P0NiuAfypaw5UZJoo0n0o  ,2,['5INjqkS1o8h1imAzPqGZBb']
4197,https://open.spotify.com/track/6ABrDJwa6iVFuT1O1F9ZUm  ,0,['0f2YkMXwFNJNSX7MymevKE']
4216,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r  ,0,"['04gDigrS5kc9YWfZHwBETP', '2YZyLoL8N0Wb9xBt1NhZWg']"
4229,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
4230,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz  ,1,"['66CXWjxzNUsdJxJ2JdwvnR', '0hCNtLu0JehylgoiP8L4Gh']"
4239,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L  ,21,"['60d24wfXkVzDSfLS6hyCjZ', '64M6ah0SkkRsnPGtGiRAbb']"
4248,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW  ,0,"['7gAppWoH7pcYmphCVTXkzs', '4YXycRbyyAE0wozTk7QMEq']"
4252,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew  ,1,"['3TVXtAsR1Inumwj472S9r4', '5pKCCKE2ajJHZ9KAiaK11H']"
4257,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa  ,0,['3TVXtAsR1Inumwj472S9r4']
4266,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm  ,1,['5pKCCKE2ajJHZ9KAiaK11H']
4267,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz  ,3,"['46SHBwWsqBkxI7EeeBEQG7', '21WS9wngs9AqFckK7yYJPM']"
4271,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn  ,0,['0jNDKefhfSbLR9sFvcPLHo']
4279,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu  ,0,"['2LZDXcxJWgsJfKXZv9a5eG', '0C8ZW7ezQVs4URX5aX7Kqx', '2jku7tDXc6XoB6MO2hFuqg']"
4282,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN  ,0,['4ehtJnVumNf6xzSCDk8aLB']
4287,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
4304,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA  ,0,"['0q4NrXqJnc367PieejuROJ', '00Z3UDoAQwzvGu13HoAM7J', '2TL8gYTNgD6nXkyuUdDrMg']"
4305,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF  ,0,['188VINPQh5dyNfLUkevKqf']
4306,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j  ,0,"['1HBjj22wzbscIZ9sEb5dyf', '5KKpBU5eC2tJDzf0wmlRp2']"
4312,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v  ,0,"['5pKCCKE2ajJHZ9KAiaK11H', '3TVXtAsR1Inumwj472S9r4']"
4316,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk  ,3,"['7bXgB6jMjp9ATFy66eO08Z', '23zg3TcAtWQy7J6upgbUnj', '13y7CgLHjMVRMDqxdx0Xdo']"
4321,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g  ,0,['5JZ7CnR6gTvEMKX4g70Amv']
4323,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy  ,0,"['3zrUX1hQrUB9aXcOiyQLmN', '5jAMCwdNHWr7JThxtMuEyy']"
4335,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0  ,1,['66CXWjxzNUsdJxJ2JdwvnR']
4337,https://open.spotify.com/track/1WRy5l3TwrwlzNmB5bOeKw  ,0,['3TVXtAsR1Inumwj472S9r4']
4339,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls  ,0,['0AJUYWKztkg5dnrHDIBv47']
4341,https://open.spotify.com/track/1uoL9GX45dTnmrWQ7Ii1Ft  ,0,['26VFTg2z8YR0cCuwLzESi2']
4345,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl  ,0,"['2KsP6tYLJlTBvSUxnwlVWa', '5iNrZmtVMtYev5M9yoWpEq']"
4354,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr  ,0,"['6nxWCVXbOlEVRexSbLsTer', '6xHUXzrfhFgnIv86EBR3Ml']"
4368,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT  ,1,['1uNFoZAHBGtllmzznpCI3s']
4372,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint  ,0,['16oZKvXb6WkQlVAjwo2Wbg']
4375,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6  ,0,['3TVXtAsR1Inumwj472S9r4']
4377,https://open.spotify.com/track/4sQMalN597HdggTu196aL0  ,0,"['6nxWCVXbOlEVRexSbLsTer', '4NHQUGzhtTLFvgF5SZesLK']"
4383,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe  ,0,"['3tQx1LPXbsYjE9VwN1Peaa', '02kJSzxNuaWGqwubyUba0Z']"
4384,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF  ,24,['3iOvXCl6edW5Um0fXEBRXy']
4385,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ  ,10,['1uNFoZAHBGtllmzznpCI3s']
4386,https://open.spotify.com/track/6sDQ4uiWw9OdVrCXFLSlZt  ,5,['7dGJo4pcD2V6oG8kP0tJRR']
4477,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z  ,28,['2iE18Oxc8YSumAU232n4rW']
4506,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ  ,19,['2iE18Oxc8YSumAU232n4rW']
4699,https://open.spotify.com/track/0AUurCHJ6A8Ua4yXyKXNuM  ,0,['5dHt1vcEm9qb8fCyLcB3HL']
4856,https://open.spotify.com/track/4Q5yMlwAfAoitqg4r9oZHN  ,0,"['2LZDXcxJWgsJfKXZv9a5eG', '66CXWjxzNUsdJxJ2JdwvnR']"
4904,https://open.spotify.com/track/61WbtB6ujkpNAsAf5LjF4b  ,0,"['6jJ0s89eD6GaHleKKya26X', '6oMuImdp5ZcFhWP0ESe6mG']"
4932,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z  ,0,['3e7awlrlDSwF3iM0WBjGMp']
4944,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI  ,0,['4kYGAK2zu9EAomwj3hXkXy']
4945,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k  ,0,"['04gDigrS5kc9YWfZHwBETP', '1RyvyyTE3xzB2ZywiAwp0i']"
4963,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw  ,25,"['1RyvyyTE3xzB2ZywiAwp0i', '1Xyo4u8uXC1ZmMpatF05PJ']"
4970,https://open.spotify.com/track/0dvu4Irbq0SM5BWny30rRR  ,0,['0JOxt5QOwq0czoJxvSc5hS']
4976,https://open.spotify.com/track/4ntsD33Pgsgk8rUyZLLiUV  ,5,['2P5sC9cVZDToPxyomzF1UH']
4983,https://open.spotify.com/track/4lozYCMRLtEc46exlhoK2Q  ,17,['1RyvyyTE3xzB2ZywiAwp0i']
4994,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi  ,0,"['6jJ0s89eD6GaHleKKya26X', '4ryoUS0W8qXokfMxrlJt6O']"
5016,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL  ,11,['4MCBfE4596Uoi2O4DtmEMz']
5025,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q  ,10,['4MCBfE4596Uoi2O4DtmEMz']
5033,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL  ,6,['4MCBfE4596Uoi2O4DtmEMz']
5034,https://open.spotify.com/track/0veNpTQFqfmTX0rsJmO2rO  ,6,['4MCBfE4596Uoi2O4DtmEMz']
5184,https://open.spotify.com/track/1YaLBadQjS701ZLZRGjPMX  ,11,['2cFrymmkijnjDg9SS92EPM']
5223,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR  ,3,"['69GGBxA162lTqCwzJG5jLp', '64M6ah0SkkRsnPGtGiRAbb']"
5280,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu  ,0,"['4GvEc3ANtPPjt1ZJllr5Zl', '1URnnhqYAYcrqrcwql10ft']"
5309,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo  ,2,"['540vIaP2JwjQb9dm3aArA4', '1vyhD5VmyZ7KMfW5gqLgo5', '5LHRHt1k9lMyONurDHEdrp']"
5326,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD  ,5,['1MIVXf74SZHmTIp4V4paH4']
5331,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF  ,1,['56oDRnqbIiwx4mymNEv7dS']
5478,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR  ,0,"['66CXWjxzNUsdJxJ2JdwvnR', '1RyvyyTE3xzB2ZywiAwp0i']"
5481,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ  ,0,"['738wLrAtLtCtFOLvQBXOXp', '2HPaUgqeutzr3jx5a9WyDV', '0hCNtLu0JehylgoiP8L4Gh']"
5491,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB  ,0,['1xHQO9GJIW9OXHxGBISYc5']
5529,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo  ,0,['74KM79TiuVKeVCqs8QtB0B']
5531,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY  ,0,"['4Q6nIcaBED8qUel8bBx6Cr', '5KKpBU5eC2tJDzf0wmlRp2']"
5536,https://open.spotify.com/track/4Zxdw0Hno7YDu0IzvY76Qo  ,16,['1RyvyyTE3xzB2ZywiAwp0i']
5556,https://open.spotify.com/track/67dyMPOUsbZ9Yg06PnfAAh  ,8,['1RyvyyTE3xzB2ZywiAwp0i']
5641,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0  ,0,['69GGBxA162lTqCwzJG5jLp']
5798,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH  ,1,"['1i8SpTcr7yvPOmcqrbnVXY', '4kYSro6naA4h99UJvo89HB']"
5842,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp  ,0,['5K4W6rqBFWDnAN6FQUkS6x']
5849,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt  ,0,"['5K4W6rqBFWDnAN6FQUkS6x', '2HPaUgqeutzr3jx5a9WyDV']"
5862,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o  ,0,['5K4W6rqBFWDnAN6FQUkS6x']
5865,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun  ,0,['5K4W6rqBFWDnAN6FQUkS6x']
5873,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z  ,0,"['7n2wHs1TKAczGzO7Dd2rGr', '6LuN9FCkKOj5PcnpouEgny']"
5901,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop  ,1,"['5WUlDfRSoLAfcVSX1WnrxN', '5fMUXHkw8R8eOP2RNVYEZX', '2feDdbD5araYcm6JhFHHw7', '6IZ4ctovY9dl7bgHClAvKJ']"
5909,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c  ,0,['7n2wHs1TKAczGzO7Dd2rGr']
