,expected,predicted
373,0.61,0.621780710827106
374,0.73,0.6223850309849003
375,0.0,0.6020089444819834
376,0.66,0.6522957489283003
377,0.77,0.608050797873588
378,0.7,0.6362003045261764
379,0.74,0.6259370407832537
380,0.51,0.6348659287142175
381,0.64,0.6197447236545417
382,0.83,0.6340862101878321
383,0.79,0.6169751243123806
384,0.59,0.6177275122912629
385,0.63,0.626536907724579
386,0.58,0.6007166402808668
387,0.67,0.6248258028794583
388,0.78,0.6025874136467558
389,0.0,0.6003217811699364
390,0.61,0.6285922783634095
391,0.6,0.6386340884144103
392,0.44,0.6261319718292043
393,0.67,0.6004281672494225
394,0.0,0.6533148078798598
395,0.78,0.602352255815945
396,0.6,0.6206137077995846
397,0.73,0.6182523790658235
398,0.66,0.6210035583684582
399,0.66,0.6271391761587415
400,0.67,0.6214814993314053
401,0.5,0.6030023593886905
402,0.67,0.6478236501359476
403,0.71,0.6248226878766681
404,0.68,0.6431426478897164
405,0.52,0.6243330859718978
406,0.04,0.6363000312402919
407,0.46,0.6470219743759908
408,0.65,0.6181362846762763
409,0.73,0.641187886251433
410,0.84,0.6546150626470549
411,0.79,0.6362584753192603
412,0.67,0.5969890585232066
413,0.53,0.6013496836472062
414,0.64,0.6070933554668414
415,0.51,0.6424245947317349
416,0.85,0.6238262942274069
417,0.68,0.619853989256051
418,0.72,0.6505562216027605
419,0.7,0.6319836405826602
420,0.3,0.6106615977178185
421,0.68,0.6283097004115185
422,0.66,0.6089892840348514
423,0.78,0.6401281382943314
424,0.72,0.6253888356374546
425,0.52,0.6116300557931097
426,0.74,0.6381987626496763
427,0.63,0.6051082259037417
428,0.66,0.6385698085412944
429,0.6,0.6345796813306449
430,0.63,0.6168504793252013
431,0.61,0.6164319619491772
432,0.63,0.6031954069434664
433,0.69,0.6362368065635399
434,0.0,0.6495729238882139
435,0.03,0.6408423927257769
436,0.77,0.614183260624267
437,0.74,0.6415771969559557
438,0.71,0.6038001747082972
439,0.7,0.6296707555651903
440,0.42,0.635511460719714
441,0.7,0.6436610996360856
442,0.0,0.6491515730722798
443,0.81,0.6444766069590009
444,0.54,0.6223036075785213
445,0.0,0.662877221361842
446,0.78,0.6294828914866252
447,0.76,0.6746354025332838
448,0.7,0.6235360604951439
449,0.7,0.619571702505808
450,0.79,0.6308290893155022
451,0.71,0.6342234623183319
452,0.81,0.5945591780491976
453,0.72,0.6120491099024398
454,0.77,0.632522109676124
455,0.62,0.6060953418135339
456,0.63,0.6335019104495803
457,0.8,0.6573671684662485
458,0.0,0.6396280976583217
459,0.0,0.6341579434653501
460,0.24,0.6223281232320554
461,0.46,0.6118115974012306
462,0.69,0.6288853023486561
463,0.69,0.6331578978506175
464,0.57,0.6271299076153188
465,0.0,0.6438198404566576
466,0.01,0.613793824034729
467,0.58,0.6472081360177453
468,0.74,0.6276796360860758
469,0.54,0.6387119342318619
470,0.07,0.6321318812099094
471,0.0,0.6496238407389042
472,0.58,0.6309945944189657
473,0.59,0.6199801326642136
474,0.68,0.6225143010117334
475,0.64,0.6471540434593066
476,0.71,0.6305892354289108
477,0.54,0.6428638295208904
478,0.74,0.6286372111242362
479,0.55,0.6241953449622133
480,0.66,0.6578532884482052
481,0.54,0.6267029067774557
482,0.0,0.6567431695804702
483,0.58,0.6295346732360853
484,0.72,0.6254868918106922
485,0.59,0.6464908439554389
486,0.58,0.6417786021161853
487,0.51,0.6159340601539116
488,0.66,0.6382164857005974
489,0.78,0.6198468341157151
490,0.65,0.6243861113612893
491,0.54,0.636870980113332
492,0.46,0.6373914016169315
493,0.59,0.6233840822299632
494,0.59,0.5856502790177306
495,0.73,0.6395799082460586
496,0.7,0.6202350279215207
497,0.6,0.5915156449293222
498,0.79,0.6740908153149068
499,0.67,0.6175658000113587
500,0.62,0.6129675978411826
501,0.0,0.647613372514436
502,0.79,0.6465290251322635
503,0.75,0.6164723858968267
504,0.44,0.6269035835205197
505,0.01,0.6617400425539617
506,0.69,0.6154202764362503
507,0.5,0.6049361496752268
508,0.05,0.5927210169285454
509,0.63,0.6099538949770629
510,0.72,0.6324291163512714
511,0.82,0.6455006812974025
512,0.56,0.6517493542520282
513,0.61,0.6271454951223336
514,0.77,0.6370080990917465
515,0.67,0.6206600671519273
516,0.78,0.6310193936439265
517,0.76,0.6217122626013492
518,0.64,0.6304775676959724
519,0.58,0.6206303044191542
520,0.7,0.6630704388677494
521,0.75,0.6333697136899377
522,0.81,0.6160279790105962
523,0.8,0.6324825998676978
524,0.71,0.6388595891768651
525,0.63,0.6278837368038028
526,0.0,0.6555920022554608
527,0.0,0.6021687670852615
528,0.53,0.6076939848714726
529,0.61,0.6069043925106501
530,0.72,0.6205350223424588
531,0.68,0.6306547086215989
532,0.01,0.6213106441390795
533,0.53,0.6191301241689985
534,0.48,0.6328904722085069
535,0.5,0.6068196077482461
536,0.45,0.6497250815953305
537,0.65,0.632484999980423
538,0.77,0.6243509884469045
539,0.55,0.6378508870927557
540,0.53,0.6169763851570925
541,0.58,0.6368852658905121
542,0.58,0.5887355655792839
543,0.75,0.629060659628326
544,0.6,0.5874156514474237
545,0.63,0.6246748461853415
546,0.49,0.6270001877733764
547,0.55,0.6107028915574363
548,0.8,0.624062870699342
549,0.61,0.6102420012083616
550,0.64,0.6273139039887894
551,0.69,0.6343096316085015
552,0.79,0.6226258623020451
553,0.0,0.6289604126343107
554,0.43,0.6174417852395597
555,0.0,0.5651073819417866
556,0.69,0.6217931183329802
557,0.24,0.6399041650922167
558,0.71,0.6196505657863132
559,0.0,0.6338308313586485
560,0.72,0.6172816627112113
561,0.58,0.628417989999282
562,0.0,0.6335523683833321
563,0.55,0.6419555518952498
564,0.84,0.6500049413012586
565,0.79,0.6440119033302595
566,0.62,0.6305590983879427
567,0.67,0.6247858920065621
568,0.0,0.630789215193148
569,0.75,0.6076332861680691
570,0.78,0.6810554221360683
571,0.65,0.5937574712413621
572,0.42,0.6368953725754336
573,0.54,0.6472869340510964
574,0.71,0.6358339026417418
575,0.64,0.6367704811446122
576,0.58,0.5795757189045199
577,0.6,0.6231520032588523
578,0.88,0.6418454351121787
579,0.76,0.6330857475639393
580,0.56,0.6155865262906938
581,0.69,0.6234078222152547
582,0.46,0.6035202444240592
583,0.74,0.6562881657640359
584,0.51,0.6485006834399109
585,0.58,0.6118151443317941
586,0.64,0.640888353545585
587,0.0,0.6220073615210346
588,0.68,0.5851058307654518
589,0.54,0.5821988104921239
590,0.58,0.6054304158508212
591,0.6,0.6329656797885169
592,0.71,0.67414970534629
593,0.59,0.6393750770502179
594,0.49,0.6498399210559603
595,0.0,0.6256479177868673
596,0.58,0.6283899510006354
597,0.77,0.6225987264588091
598,0.81,0.6211649210867948
599,0.65,0.6687724507582932
600,0.67,0.6643336858875112
601,0.59,0.5808401172381457
602,0.73,0.6415851736297957
603,0.7,0.6023122117018035
604,0.79,0.6337194511756835
605,0.78,0.6278179075761783
606,0.45,0.6477940511912388
607,0.62,0.6021770632069054
608,0.76,0.6184356222657574
609,0.49,0.5980294263168672
610,0.65,0.6013946826589872
611,0.79,0.6583876554984888
612,0.77,0.6278924064254363
613,0.53,0.6184290580384858
614,0.69,0.6445447983143151
615,0.63,0.6169296606543504
616,0.02,0.6227085579034578
617,0.56,0.6000671942495414
618,0.69,0.670816786754274
619,0.67,0.6602703327782508
620,0.0,0.6256715342552226
621,0.67,0.6568062765952454
622,0.0,0.6286857446952882
623,0.0,0.6118000320709008
624,0.66,0.6286143462493392
625,0.71,0.6392492523455919
626,0.46,0.6397205018299571
627,0.69,0.612862421271448
628,0.54,0.5594360090725701
629,0.8,0.6617592964122325
630,0.66,0.6413896836274762
631,0.49,0.6267558700002541
632,0.54,0.6462575047620447
633,0.0,0.6421898876207064
634,0.52,0.6154554759705442
635,0.7,0.6160396583849814
636,0.64,0.6562710219508865
637,0.5,0.6384826324650859
638,0.78,0.6406232319527579
639,0.62,0.5990460101768248
640,0.68,0.609191714772172
641,0.7,0.6066245838922496
642,0.71,0.6166995767150684
643,0.63,0.6469021338669232
644,0.7,0.6424025005688441
645,0.93,0.6566317914631509
646,0.7,0.6268210056927886
647,0.67,0.6238324432601117
648,0.53,0.6263120514166041
649,0.77,0.6336441111310421
650,0.52,0.6263818589029341
651,0.52,0.6397491771490188
652,0.55,0.6113142846386782
653,0.75,0.6182366616260524
654,0.72,0.6492381141510407
655,0.49,0.6316291236899935
656,0.58,0.6051603914142951
657,0.67,0.638611836107095
658,0.56,0.6059342918052277
659,0.0,0.595880711537692
660,0.7,0.6401870799146028
661,0.61,0.6383819628996643
662,0.84,0.6079075049742295
663,0.46,0.6566864529893349
664,0.71,0.632811214478632
665,0.72,0.6486398485205626
666,0.92,0.6167914849383312
667,0.74,0.629854898189063
668,0.52,0.6030889282815414
669,0.58,0.6201781914148013
670,0.58,0.6232481303606993
671,0.76,0.6249275737485109
672,0.67,0.599273097978152
673,0.75,0.6408549782953833
674,0.62,0.6236766688602117
675,0.73,0.6325809639945915
676,0.7,0.6381163891680427
677,0.0,0.6030700270769879
678,0.52,0.6461547833427231
679,0.72,0.6493424955667668
680,0.67,0.6301350859309741
681,0.88,0.6350366302740901
682,0.71,0.6236550752818918
683,0.53,0.6019756971071127
684,0.55,0.6216519526963382
685,0.5,0.6143952429546391
686,0.61,0.6125518608032231
687,0.8,0.6060699785925396
688,0.91,0.6389210036923106
689,0.94,0.6535459787678067
690,0.55,0.6116433480259016
691,0.73,0.6110238194180775
692,0.82,0.6349665539696465
693,0.75,0.6502361368386415
694,0.07,0.630547302149221
695,0.83,0.6301422528951075
696,0.61,0.6099981630723331
697,0.62,0.6285742132029833
698,0.64,0.6571166257117352
699,0.74,0.6743153351158832
700,0.59,0.638081886883609
701,0.03,0.6475261770915829
702,0.71,0.6211328386835702
703,0.06,0.6262801535451225
704,0.59,0.5878814962776294
705,0.69,0.6424260099522728
706,0.58,0.6305189141578099
707,0.59,0.5878104005240126
708,0.0,0.6264595204315412
709,0.78,0.6032027826055778
710,0.49,0.6208955830046914
711,0.64,0.6005534253312641
712,0.81,0.6649622255813653
713,0.68,0.5900849902196648
714,0.71,0.5995179204839862
715,0.71,0.6714784998664354
716,0.53,0.6311385128151369
717,0.71,0.5976216030806956
718,0.71,0.621575002390706
719,0.01,0.6180520146609692
720,0.0,0.6153183770723623
721,0.58,0.6377334329396047
722,0.68,0.6395051146302939
723,0.87,0.6262580731108826
724,0.0,0.6435357978630347
725,0.76,0.6457186568903361
726,0.75,0.6363783990730373
727,0.57,0.6140910851259181
728,0.7,0.6048132925495197
729,0.66,0.5986852994640965
730,0.63,0.6484701368274365
731,0.74,0.653044308465651
732,0.59,0.6070631217353957
733,0.75,0.6439776049710902
734,0.63,0.6585415808156081
735,0.76,0.5892389380013798
736,0.54,0.6067733837961348
737,0.66,0.6265660222318775
738,0.63,0.6766417148667512
739,0.66,0.6218058735786308
740,0.71,0.6075601684957082
741,0.81,0.6429720279978948
742,0.63,0.5932278223556694
743,0.64,0.6067145606316348
744,0.63,0.6399981966986032
745,0.67,0.6239425332660922
746,0.66,0.6363053083744575
747,0.66,0.6028081166793904
748,0.68,0.6454249195293416
749,0.0,0.6383528693508232
750,0.68,0.6571388153250363
751,0.69,0.5980955016701245
752,0.63,0.6057971532769321
753,0.7,0.6287520044463158
754,0.67,0.6603286758294836
755,0.63,0.6231653927560956
756,0.52,0.6464844280559348
757,0.66,0.6498435118348197
758,0.59,0.644311659261101
759,0.64,0.6279359551015549
760,0.63,0.6195889413784094
761,0.72,0.5945001835351491
762,0.55,0.6337676878265214
763,0.0,0.6110757632811454
764,0.6,0.6036653326023131
765,0.7,0.623252380700583
766,0.8,0.6000716083698762
767,0.64,0.6180083312597168
768,0.0,0.6432240334069231
769,0.68,0.5944854208943174
770,0.61,0.6277614966107673
771,0.79,0.6411949534503184
772,0.53,0.5992884901815574
773,0.47,0.5702620441955925
774,0.82,0.6102183923094054
775,0.63,0.6413086162822698
776,0.69,0.6146346282838153
777,0.47,0.6367799884418581
778,0.73,0.642299868558905
779,0.65,0.6403565432529746
780,0.45,0.6084707722250293
781,0.81,0.6189373553386733
782,0.59,0.6332276850650208
783,0.5,0.595924817009928
784,0.56,0.6271955196213574
785,0.58,0.6210981712998563
786,0.68,0.6222526424134992
787,0.83,0.6289869264865153
788,0.71,0.5752241513276719
789,0.62,0.6091609345879946
790,0.6,0.6331467772135766
791,0.0,0.6161669427492246
792,0.86,0.6173932125699398
793,0.78,0.6525636202541929
794,0.68,0.6307683209340077
795,0.54,0.6674431634532916
796,0.6,0.624221487295037
797,0.66,0.5903091688907067
798,0.49,0.6306540182716814
799,0.29,0.6093262996844379
800,0.32,0.6295757441031982
801,0.68,0.6488387874627085
802,0.79,0.6399675651470029
803,0.54,0.6282397310056953
804,0.71,0.6135994402252646
805,0.02,0.6437699214105024
806,0.0,0.6458246546914378
807,0.79,0.6298653719562676
808,0.86,0.5997345088382197
809,0.0,0.6441377285509072
810,0.71,0.6436248545711004
811,0.85,0.6399772410715229
812,0.5,0.6462411175182098
813,0.49,0.6288209405258445
814,0.71,0.6392765242013665
815,0.69,0.6388948104736947
816,0.81,0.6588167078611148
817,0.73,0.6504323836283752
818,0.7,0.634525362600706
819,0.57,0.6287405641559187
820,0.56,0.6651898455242226
821,0.53,0.5945995932613033
822,0.0,0.625290860949515
823,0.64,0.6527175425660872
824,0.54,0.6260880851215505
825,0.55,0.5891579788590076
826,0.54,0.6122298733401152
827,0.72,0.5790477483606324
828,0.73,0.6207282061056824
829,0.0,0.6181261941944548
830,0.74,0.6001126823524795
831,0.87,0.6078453368377179
832,0.65,0.6748051396677605
833,0.69,0.6201885932566155
834,0.68,0.6165935647003943
835,0.61,0.6215062504918255
836,0.57,0.6138768864877966
837,0.02,0.672990592017077
838,0.81,0.6373094956671636
839,0.54,0.6051930600716258
840,0.51,0.6232068926542369
841,0.68,0.62654013904354
842,0.52,0.5999937732151716
